grade,sex,n,p_cig,p_vape,first_age,num_days,p_will_smoke,p_harmful,year
12.0,M,1247,0.45477178423236514,0.1756214915797915,14.051282051282051,2.813014827018122,0.21711057304277642,0.8183347350714887,2013
13.0,F,14,0.8888888888888888,0.2857142857142857,8.0,15.35,0.6428571428571429,0.5,2013
13.0,M,20,0.7368421052631579,0.4,9.285714285714286,16.444444444444443,0.631578947368421,0.5333333333333333,2013
6.0,F,1629,0.06433479075577764,0.06230529595015576,9.616161616161616,0.20144110275689223,0.029012345679012345,0.7922673656618611,2014
6.0,M,1719,0.0830860534124629,0.06946107784431138,10.074074074074074,0.197736748064324,0.0297723292469352,0.7566709021601017,2014
7.0,F,1714,0.10595238095238095,0.0962566844919786,10.771084337349398,0.11015948021264028,0.05263157894736842,0.8024096385542169,2014
7.0,M,1812,0.12222853894258101,0.11931818181818182,10.721649484536082,0.25733634311512416,0.04897050639955482,0.7750596658711217,2014
8.0,F,1750,0.15153267784846733,0.13791113675706868,11.776892430278885,0.22556390977443608,0.06178489702517163,0.8115338882282996,2014
8.0,M,1758,0.16435185185185186,0.16569428238039674,11.400735294117647,0.40430482838859805,0.06731317741015402,0.7711864406779662,2014
9.0,F,1396,0.23294629898403482,0.212253829321663,12.29559748427673,0.5519005847953217,0.09698275862068965,0.802496328928047,2014
9.0,M,1484,0.25240715268225583,0.24393624393624394,12.119444444444444,0.782263630089717,0.10405405405405406,0.7544867193108399,2014
10.0,F,1441,0.2822128851540616,0.23363828289936664,13.331658291457286,0.81545518701482,0.11412665274878218,0.8299223712067749,2014
10.0,M,1487,0.32625085675119947,0.30061770761839396,12.650963597430406,1.21340206185567,0.13746630727762804,0.7807637906647807,2014
11.0,F,1371,0.3252391464311994,0.2603857566765579,13.551020408163266,1.0622222222222222,0.12426900584795321,0.8515219005196734,2014
11.0,M,1436,0.39731827805222303,0.3380681818181818,13.56036036036036,1.5527246992215145,0.16713286713286712,0.7918188458729,2014
12.0,F,1328,0.34574468085106386,0.25437928408225435,14.629139072847682,1.2703533026113671,0.14814814814814814,0.8648233486943164,2014
12.0,M,1427,0.4262177650429799,0.3444767441860465,13.991438356164384,1.9952830188679245,0.1998587570621469,0.782608695652174,2014
13.0,F,6,0.8,0.4,9.25,18.8,0.8333333333333334,0.8,2014
13.0,M,9,0.7142857142857143,0.2857142857142857,9.666666666666666,3.75,0.2857142857142857,0.5,2014
6.0,F,1264,0.05242255758538523,0.06070287539936102,10.298507462686567,0.15789473684210525,0.016679904686258934,0.796734693877551,2015
6.0,M,1278,0.06530291109362707,0.0804416403785489,10.67,0.21304347826086956,0.022780832678711706,0.7262479871175523,2015
7.0,F,1430,0.09359605911330049,0.12596762843068263,11.139705882352942,0.1354679802955665,0.0351123595505618,0.7375988497483824,2015
7.0,M,1401,0.10801144492131616,0.14699493120926865,11.161490683229813,0.27370689655172414,0.031496062992125984,0.7398373983739838,2015
8.0,F,1391,0.15190784737221022,0.20347574221578565,11.731132075471699,0.279379956741168,0.0619150467962563,0.7264081931236284,2015
8.0,M,1365,0.14243759177679882,0.22985957132298596,11.811518324607329,0.30183823529411763,0.05135730007336757,0.7338345864661654,2015
9.0,F,1244,0.20725806451612902,0.25970873786407767,12.7578125,0.2906224737267583,0.07977437550362611,0.7771381578947368,2015
9.0,M,1264,0.21468475658419792,0.31095123900879296,12.057142857142857,0.7714626391096979,0.07410358565737052,0.7378800328677074,2015
10.0,F,1206,0.2593516209476309,0.35631229235880396,13.193037974683545,0.6684647302904564,0.10622406639004149,0.797979797979798,2015
10.0,M,1296,0.29914529914529914,0.3893666927286943,12.792929292929292,1.1947900466562986,0.10611928737412858,0.7435064935064936,2015
11.0,F,1098,0.2965328467153285,0.34558823529411764,13.730886850152904,1.1089334548769372,0.13752276867030966,0.8372093023255814,2015
11.0,M,1174,0.3550042771599658,0.43238587424633934,13.57210401891253,1.3606837606837607,0.1623931623931624,0.7370272647317502,2015
12.0,F,968,0.35507246376811596,0.4205607476635514,14.263157894736842,1.5389004149377594,0.15113871635610765,0.843322818086225,2015
12.0,M,1155,0.4527320034692108,0.48596491228070177,14.282485875706215,2.444782608695652,0.21006944444444445,0.7454873646209387,2015
13.0,F,9,0.7777777777777778,0.5555555555555556,10.444444444444445,26.055555555555557,0.6666666666666666,0.14285714285714285,2015
13.0,M,9,0.625,0.42857142857142855,10.285714285714286,10.071428571428571,0.625,0.5714285714285714,2015
6.0,F,1590,0.049273531269740996,0.05502846299810247,9.964705882352941,0.24509803921568626,0.019620253164556962,,2016
6.0,M,1628,0.07292954264524104,0.08541147132169576,10.2,0.2598622417031935,0.02910216718266254,,2016
7.0,F,1577,0.09737347853939782,0.12603437301082113,11.24074074074074,0.1302547770700637,0.04092071611253197,,2016
7.0,M,1656,0.0941320293398533,0.12431444241316271,10.886227544910179,0.21084704448507008,0.030543677458766034,,2016
8.0,F,1513,0.1426675514266755,0.15848806366047746,11.727699530516432,0.14370860927152318,0.059175531914893616,,2016
8.0,M,1653,0.16272009714632665,0.2039072039072039,11.397849462365592,0.38560097620500305,0.06394640682095006,,2016
9.0,F,1330,0.18990203466465713,0.2168309325246399,12.488188976377952,0.43552036199095023,0.08057228915662651,,2016
9.0,M,1401,0.20186113099498926,0.2610909090909091,12.22027972027972,0.8093525179856115,0.083810888252149,,2016
10.0,F,1377,0.2318313953488372,0.26914660831509846,12.978260869565217,0.6885007278020379,0.09176984705025491,,2016
10.0,M,1426,0.23380281690140844,0.3125884016973126,12.84927536231884,0.8589562764456982,0.08456659619450317,,2016
11.0,F,1313,0.2679389312977099,0.2780337941628264,13.872881355932204,0.5757459831675593,0.09465648854961832,,2016
11.0,M,1353,0.3226765799256506,0.378076062639821,13.178733031674208,1.200445434298441,0.14988814317673377,,2016
12.0,F,1363,0.3027185892725937,0.33038999264164826,14.33729216152019,1.212288447387785,0.13161764705882353,,2016
12.0,M,1299,0.357032457496136,0.359472049689441,14.049356223175966,2.0,0.17414860681114552,,2016
13.0,F,7,0.42857142857142855,0.5,10.166666666666666,21.428571428571427,0.42857142857142855,,2016
13.0,M,8,0.25,0.5714285714285714,13.5,7.5,0.25,,2016
6.0,F,1236,0.05762987012987013,0.05582922824302135,10.256756756756756,0.30374592833876224,0.03761242845461979,,2017
6.0,M,1272,0.05877680698967434,0.07205764611689351,10.135802469135802,0.2656870532168388,0.03420843277645187,,2017
7.0,F,1314,0.08091603053435115,0.09784283513097072,10.872727272727273,0.08749040675364543,0.04134762633996937,,2017
7.0,M,1238,0.08943089430894309,0.10699588477366255,11.194690265486726,0.3589533932951758,0.05271695052716951,,2017
8.0,F,1220,0.12674897119341563,0.15295095594347466,11.555555555555555,0.2559572719802794,0.0895645028759244,,2017
8.0,M,1242,0.1272285251215559,0.16584564860426929,11.802469135802468,0.24429967426710097,0.07879772542648253,,2017
9.0,F,1317,0.167427701674277,0.1969465648854962,12.304932735426009,0.2961977186311787,0.08295281582952815,,2017
9.0,M,1250,0.16519647153167602,0.23682076236820762,12.465116279069768,0.5272654370489174,0.0925181013676589,,2017
10.0,F,1327,0.2118003025718608,0.26814362108479756,13.086805555555555,0.680334092634776,0.12537993920972645,,2017
10.0,M,1297,0.20248254460822343,0.28492935635792777,12.797752808988765,0.6245151280062063,0.09246309246309246,,2017
11.0,F,1215,0.24317617866004962,0.28417564208782103,13.9553264604811,0.8090909090909091,0.11516155758077878,,2017
11.0,M,1347,0.2748319641523525,0.3177358490566038,13.329787234042554,1.1289237668161436,0.12978244561140284,,2017
12.0,F,1166,0.2868217054263566,0.3159722222222222,14.451038575667656,1.1326442721791559,0.14261019878997408,,2017
12.0,M,1211,0.34793388429752065,0.37657961246840777,14.228235294117647,1.4567027477102414,0.18333333333333332,,2017
13.0,F,11,0.5454545454545454,0.6,9.571428571428571,16.0,0.5454545454545454,,2017
13.0,M,9,0.6666666666666666,0.6666666666666666,9.444444444444445,20.0,0.5555555555555556,,2017
6.0,F,1476,0.04436860068259386,0.057201929703652656,9.869565217391305,0.19958988380041012,0.03067484662576687,0.8109273903666427,2018
6.0,M,1413,0.07642857142857143,0.08759124087591241,10.104166666666666,0.2552045944005743,0.04659498207885305,0.7619414483821263,2018
7.0,F,1607,0.08458646616541353,0.11494974874371859,10.611940298507463,0.07335423197492164,0.047619047619047616,0.7631241997439181,2018
7.0,M,1517,0.0855614973262032,0.12719891745602166,10.91044776119403,0.1705685618729097,0.04219691895512391,0.7354972375690608,2018
8.0,F,1418,0.11040339702760085,0.17475035663338087,11.628205128205128,0.20688431511710434,0.06506364922206506,0.7606961566352429,2018
8.0,M,1578,0.10305343511450382,0.1918075422626788,11.325443786982248,0.3723608445297505,0.06325878594249201,0.7372600926538716,2018
9.0,F,1447,0.1622746185852982,0.28259337561663145,12.32618025751073,0.33125,0.08768267223382047,0.7882436260623229,2018
9.0,M,1475,0.18966689326988442,0.30303030303030304,11.765124555160142,0.7498300475866757,0.09781121751025992,0.7333333333333333,2018
10.0,F,1302,0.21615384615384614,0.33746130030959753,13.24731182795699,0.7030046224961479,0.12336160370084812,0.7796208530805687,2018
10.0,M,1353,0.2281226626776365,0.3469387755102041,12.900990099009901,0.948134328358209,0.13293502613890965,0.7296238244514106,2018
11.0,F,1404,0.27194860813704497,0.37760229720028715,13.774869109947645,0.7915472779369628,0.12168933428775948,0.8059810357403355,2018
11.0,M,1405,0.31066571224051537,0.43790849673202614,13.556581986143186,1.4173256649892163,0.1724137931034483,0.755117513267627,2018
12.0,F,1245,0.3024193548387097,0.3960880195599022,14.510582010582011,1.1736502820306205,0.15483870967741936,0.8024793388429752,2018
12.0,M,1306,0.3554356206630686,0.4317111459968603,14.290254237288135,1.7159969088098919,0.19054996127033308,0.7656500802568218,2018
13.0,F,8,0.7142857142857143,0.5,8.6,15.0,0.5,0.5,2018
13.0,M,5,0.8,0.75,11.8,18.3,0.5,0.5,2018
6.0,F,1476,0.04677966101694915,0.09552845528455285,9.72463768115942,2.073529411764706,0.0099644128113879,0.7577639751552795,2019
6.0,M,1450,0.05874222529371113,0.12586445366528354,10.070588235294117,3.9058823529411764,0.011045655375552283,0.7478753541076487,2019
7.0,F,1508,0.08710106382978723,0.20039814200398143,11.19548872180451,1.164179104477612,0.010211524434719184,0.7720242098184263,2019
7.0,M,1492,0.07238605898123325,0.19677635997313633,10.75925925925926,0.8785046728971962,0.011594202898550725,0.7240192704748796,2019
8.0,F,1326,0.10784313725490197,0.29132075471698116,11.695035460992909,1.3546099290780143,0.024555461473327687,0.7411402157164869,2019
8.0,M,1529,0.1310615989515072,0.29658792650918636,11.336683417085426,2.2060301507537687,0.01889644746787604,0.7101546738399462,2019
