Date,Time,Temperature_C,Dew_Point_C,Humidity_%,Wind,Speed_kmh,Gust_kmh,Pressure_hPa,Precip_Rate_mm,Precip_Accum_mm,UV,Solar_w/m2
2025/01/01,04:17 AM,5.0,4.61,97.0,East,2.57,3.22,1017.27,0.0,0.0,0.0,0.0
2025/01/01,04:23 AM,5.0,4.72,98.0,North,0.0,0.0,1017.27,0.0,0.0,0.0,0.0
2025/01/01,04:27 AM,5.11,4.78,98.0,NNE,0.64,1.77,1017.61,0.0,0.0,0.0,0.0
2025/01/01,04:33 AM,5.11,4.78,98.0,North,0.0,0.0,1017.61,0.0,0.0,0.0,0.0
2025/01/01,04:37 AM,5.11,4.78,98.0,NE,0.64,1.45,1017.61,0.0,0.0,0.0,0.0
2025/01/01,04:42 AM,5.11,4.78,98.0,NE,1.13,1.45,1017.61,0.0,0.0,0.0,0.0
2025/01/01,04:48 AM,5.11,4.72,97.0,East,1.45,2.57,1017.61,0.0,0.0,0.0,0.0
2025/01/01,04:52 AM,5.11,4.72,97.0,NNE,1.13,4.02,1017.27,0.0,0.0,0.0,0.0
2025/01/01,04:58 AM,5.0,4.61,97.0,,1.13,3.22,1017.27,0.0,0.0,0.0,0.0
2025/01/01,05:02 AM,5.0,4.61,97.0,NE,1.77,2.09,1017.27,0.0,0.0,0.0,0.0
2025/01/01,05:07 AM,5.0,4.61,97.0,ENE,2.09,4.02,1017.27,0.0,0.0,0.0,0.0
2025/01/01,05:12 AM,4.89,4.5,97.0,NNE,0.32,1.77,1017.61,0.0,0.0,0.0,0.0
2025/01/01,05:18 AM,5.0,4.61,97.0,North,0.0,0.0,1017.27,0.0,0.0,0.0,0.0
2025/01/01,05:22 AM,5.0,4.61,97.0,East,0.64,2.09,1017.27,0.0,0.0,0.0,0.0
2025/01/01,05:27 AM,5.0,4.61,97.0,NE,0.32,1.13,1017.27,0.0,0.0,0.0,0.0
2025/01/01,05:32 AM,5.0,4.61,97.0,North,0.0,0.0,1017.27,0.0,0.0,0.0,0.0
2025/01/01,05:38 AM,5.0,4.61,97.0,North,0.32,1.77,1017.27,0.0,0.0,0.0,0.0
2025/01/01,05:42 AM,5.0,4.61,97.0,ENE,2.09,3.22,1017.27,0.0,0.0,0.0,0.0
2025/01/01,05:48 AM,5.0,4.72,98.0,East,1.77,4.02,1016.93,0.0,0.0,0.0,0.0
2025/01/01,05:53 AM,5.0,4.61,97.0,East,0.32,1.13,1017.27,0.0,0.0,0.0,0.0
2025/01/01,05:57 AM,4.89,4.5,97.0,NE,1.13,2.57,1016.93,0.0,0.0,0.0,0.0
2025/01/01,06:02 AM,4.89,4.5,97.0,NE,0.32,1.13,1016.93,0.0,0.0,0.0,0.0
2025/01/01,06:07 AM,4.89,4.5,97.0,SE,1.77,2.9,1016.93,0.0,0.0,0.0,0.0
2025/01/01,06:12 AM,5.0,4.72,98.0,NE,4.02,4.67,1017.27,0.0,0.0,0.0,0.0
2025/01/01,06:17 AM,5.22,4.78,97.0,ENE,2.57,4.67,1016.93,0.0,0.0,0.0,0.0
2025/01/01,06:23 AM,5.22,4.78,97.0,NE,1.45,1.77,1016.93,0.0,0.0,0.0,0.0
2025/01/01,06:27 AM,5.22,4.78,97.0,ENE,2.9,3.54,1016.59,0.0,0.0,0.0,0.0
2025/01/01,06:33 AM,5.28,4.89,97.0,ENE,1.45,3.22,1016.93,0.0,0.0,0.0,0.0
2025/01/01,06:38 AM,5.28,4.89,97.0,ENE,2.09,2.9,1017.27,0.0,0.0,0.0,0.0
2025/01/01,06:43 AM,5.28,4.89,97.0,ENE,0.32,1.45,1017.27,0.0,0.0,0.0,0.0
2025/01/01,06:47 AM,5.28,4.72,96.0,ENE,0.64,2.09,1017.27,0.0,0.0,0.0,0.0
2025/01/01,06:52 AM,5.28,4.72,96.0,North,0.0,0.0,1017.27,0.0,0.0,0.0,0.0
2025/01/01,06:57 AM,5.22,4.61,96.0,North,0.0,0.0,1017.27,0.0,0.0,0.0,0.0
2025/01/01,07:03 AM,5.22,4.61,96.0,NNE,0.64,2.09,1017.27,0.0,0.0,0.0,0.0
2025/01/01,07:08 AM,5.22,4.61,96.0,North,0.0,0.0,1017.27,0.0,0.0,0.0,0.0
2025/01/01,07:12 AM,5.11,4.5,96.0,North,0.0,0.0,1017.27,0.0,0.0,0.0,0.0
2025/01/01,07:18 AM,5.22,4.78,97.0,NE,0.32,0.64,1017.61,0.0,0.25,0.0,0.0
2025/01/01,07:22 AM,5.28,4.89,97.0,ENE,1.45,2.09,1017.27,0.25,0.51,0.0,0.0
2025/01/01,07:28 AM,5.39,5.0,97.0,ENE,1.77,2.09,1017.27,0.51,0.76,0.0,0.0
2025/01/01,07:33 AM,5.39,5.0,97.0,NNE,1.77,3.22,1017.27,0.51,0.76,0.0,0.0
2025/01/01,07:38 AM,5.39,5.0,97.0,ENE,0.64,1.45,1017.27,0.76,1.02,0.0,0.0
2025/01/01,07:43 AM,5.39,4.78,96.0,East,2.09,2.9,1017.27,1.02,1.02,0.0,1.0
2025/01/01,07:47 AM,5.5,4.89,96.0,ENE,3.22,4.34,1017.27,1.02,1.02,0.0,1.0
2025/01/01,07:53 AM,5.5,4.89,96.0,NE,1.13,1.77,1017.27,1.02,1.02,0.0,1.0
2025/01/01,07:58 AM,5.5,4.89,96.0,NNE,2.9,3.22,1017.27,1.02,1.02,0.0,1.0
2025/01/01,08:03 AM,5.5,4.89,96.0,NNE,0.64,1.77,1017.27,1.02,1.02,0.0,2.0
2025/01/01,08:08 AM,5.61,5.0,96.0,NNE,0.32,1.13,1017.27,1.02,1.02,0.0,4.0
2025/01/01,08:13 AM,5.5,4.89,96.0,NE,0.64,1.45,1017.27,1.02,1.02,0.0,5.0
2025/01/01,08:18 AM,5.5,4.89,96.0,North,0.0,0.32,1017.27,1.02,1.02,0.0,5.0
2025/01/01,08:23 AM,5.5,4.89,96.0,ENE,1.77,3.22,1017.27,0.76,1.02,0.0,6.0
2025/01/01,08:28 AM,5.39,4.78,96.0,NE,0.32,0.32,1017.27,0.51,1.02,0.0,6.0
2025/01/01,08:33 AM,5.28,4.72,96.0,North,0.0,0.0,1017.27,0.51,1.02,0.0,5.0
2025/01/01,08:38 AM,5.28,4.72,96.0,NNE,0.32,1.45,1017.27,0.25,1.02,0.0,6.0
2025/01/01,08:43 AM,5.28,4.89,97.0,North,0.0,0.0,1017.27,0.25,1.02,0.0,6.0
2025/01/01,08:48 AM,5.28,4.89,97.0,NNE,0.32,1.13,1017.27,0.0,1.02,0.0,5.0
2025/01/01,08:53 AM,5.22,4.78,97.0,NE,1.13,2.57,1017.27,0.0,1.02,0.0,6.0
2025/01/01,08:58 AM,5.22,4.78,97.0,North,0.0,0.0,1017.27,0.0,1.02,0.0,10.0
2025/01/01,09:03 AM,5.28,4.89,97.0,NE,0.64,1.77,1017.27,0.0,1.02,0.0,10.0
2025/01/01,09:08 AM,5.28,4.89,97.0,NNE,2.9,4.02,1017.27,0.0,1.02,0.0,14.0
2025/01/01,09:13 AM,5.28,4.89,97.0,NE,1.13,2.9,1017.27,0.0,1.02,0.0,12.0
2025/01/01,09:18 AM,5.28,4.89,97.0,NE,1.13,1.77,1017.61,0.0,1.02,0.0,10.0
2025/01/01,09:23 AM,5.28,4.89,97.0,East,1.77,2.57,1017.61,0.0,1.02,0.0,16.0
2025/01/01,09:27 AM,5.39,5.0,97.0,NE,0.64,2.57,1017.61,0.0,1.02,0.0,26.0
2025/01/01,09:33 AM,5.5,5.11,97.0,East,1.13,1.77,1017.61,0.0,1.02,0.0,26.0
2025/01/01,09:38 AM,5.5,5.11,97.0,ENE,0.64,1.77,1017.61,0.0,1.02,0.0,22.0
2025/01/01,09:43 AM,5.5,5.11,97.0,North,0.0,0.32,1017.61,0.0,1.02,0.0,24.0
2025/01/01,09:48 AM,5.5,5.11,97.0,NE,0.64,2.09,1017.61,0.0,1.02,0.0,31.0
2025/01/01,09:53 AM,5.5,5.11,97.0,,1.13,2.9,1017.27,0.0,1.02,0.0,42.0
2025/01/01,09:58 AM,5.5,5.11,97.0,North,0.0,0.0,1017.27,0.0,1.02,0.0,34.0
2025/01/01,10:03 AM,5.5,5.11,97.0,North,0.0,0.32,1017.27,0.0,1.02,0.0,54.0
2025/01/01,10:08 AM,5.61,5.28,98.0,East,1.77,2.57,1017.27,0.0,1.02,0.0,50.0
2025/01/01,10:13 AM,5.61,5.22,97.0,North,0.0,0.0,1017.27,0.0,1.02,0.0,36.0
2025/01/01,10:18 AM,5.72,5.28,97.0,NNE,1.45,3.22,1017.27,0.0,1.02,0.0,42.0
2025/01/01,10:23 AM,5.78,5.5,98.0,NE,1.77,2.09,1017.27,0.0,1.02,0.0,55.0
2025/01/01,10:28 AM,5.78,5.5,98.0,North,0.0,0.32,1017.27,0.0,1.02,0.0,62.0
2025/01/01,10:33 AM,5.89,5.61,98.0,NE,2.9,4.34,1017.27,0.0,1.02,0.0,56.0
2025/01/01,10:38 AM,6.0,5.72,98.0,North,0.64,2.57,1016.93,0.0,1.02,0.0,64.0
2025/01/01,10:43 AM,6.11,5.78,98.0,ENE,1.13,2.09,1016.93,0.0,1.02,0.0,67.0
2025/01/01,10:48 AM,6.11,5.78,98.0,North,0.0,0.0,1016.93,0.0,1.02,1.0,71.0
2025/01/01,10:53 AM,6.22,5.89,98.0,NNE,2.57,2.9,1016.93,0.0,1.02,0.0,62.0
2025/01/01,10:58 AM,6.22,5.89,98.0,NNE,2.57,4.34,1016.93,0.0,1.02,0.0,51.0
2025/01/01,11:03 AM,6.22,5.78,97.0,NNE,1.45,3.22,1016.93,0.0,1.02,0.0,50.0
2025/01/01,11:08 AM,6.22,5.78,97.0,NE,2.9,4.99,1016.59,0.0,1.02,0.0,59.0
2025/01/01,11:14 AM,6.11,5.72,97.0,East,2.9,3.22,1016.59,0.0,1.02,0.0,67.0
2025/01/01,11:18 AM,6.11,5.72,97.0,East,2.9,9.65,1016.59,0.0,1.02,1.0,80.0
2025/01/01,11:23 AM,6.11,5.72,97.0,NE,2.09,3.54,1016.26,0.0,1.02,1.0,90.0
2025/01/01,11:28 AM,6.22,5.78,97.0,NE,4.02,4.67,1016.26,0.0,1.02,1.0,92.0
2025/01/01,11:33 AM,6.22,5.78,97.0,East,2.09,4.02,1016.26,0.0,1.02,1.0,100.0
2025/01/01,11:38 AM,6.28,5.89,97.0,NE,1.45,2.09,1016.26,0.0,1.02,1.0,121.0
2025/01/01,11:43 AM,6.39,6.0,97.0,ENE,2.09,3.22,1015.92,0.0,1.02,1.0,127.0
2025/01/01,11:48 AM,6.5,6.11,97.0,NE,2.9,3.54,1015.92,0.0,1.02,1.0,135.0
2025/01/01,11:53 AM,6.5,6.11,97.0,NNE,2.9,4.99,1015.92,0.0,1.02,1.0,124.0
2025/01/01,11:58 AM,6.72,6.28,97.0,ESE,2.09,2.57,1015.92,0.0,1.02,1.0,130.0
2025/01/01,12:03 PM,6.72,6.28,97.0,East,2.57,4.02,1015.92,0.0,1.02,1.0,119.0
2025/01/01,12:08 PM,6.78,6.39,97.0,East,3.54,7.24,1015.58,0.0,1.02,1.0,97.0
2025/01/01,12:13 PM,6.78,6.22,96.0,ENE,2.09,3.22,1015.58,0.0,1.02,1.0,82.0
2025/01/01,12:18 PM,6.78,6.22,96.0,NE,1.45,2.57,1015.58,0.0,1.02,1.0,109.0
2025/01/01,12:23 PM,6.78,6.39,97.0,NE,2.57,2.9,1015.24,0.0,1.02,1.0,142.0
2025/01/01,12:29 PM,6.89,6.5,97.0,NNE,1.13,1.77,1015.24,0.0,1.02,1.0,111.0
2025/01/01,12:33 PM,7.0,6.61,97.0,NNE,0.64,1.77,1015.24,0.0,1.02,1.0,124.0
2025/01/01,12:38 PM,7.0,6.61,97.0,ESE,1.77,3.22,1015.24,0.0,1.02,1.0,109.0
2025/01/01,12:43 PM,7.0,6.39,96.0,NE,2.9,4.02,1015.24,0.0,1.02,1.0,105.0
2025/01/01,12:48 PM,7.0,6.61,97.0,NNE,1.13,2.57,1015.24,0.0,1.02,1.0,121.0
2025/01/01,12:53 PM,7.0,6.61,97.0,NE,3.54,4.34,1015.24,0.0,1.02,1.0,131.0
2025/01/01,12:58 PM,7.11,6.72,97.0,East,1.45,1.45,1014.9,0.0,1.02,1.0,167.0
2025/01/01,01:02 PM,7.22,6.78,97.0,ENE,2.57,4.02,1014.9,0.0,1.02,1.0,156.0
2025/01/01,01:08 PM,7.22,6.78,97.0,East,3.22,4.34,1014.9,0.0,1.02,1.0,142.0
2025/01/01,01:13 PM,7.22,6.78,97.0,NNE,1.45,2.9,1014.9,0.0,1.02,1.0,112.0
2025/01/01,01:18 PM,7.22,6.61,96.0,ENE,3.54,4.67,1014.9,0.0,1.02,1.0,112.0
2025/01/01,01:23 PM,7.28,6.72,96.0,East,1.45,2.9,1014.56,0.0,1.02,1.0,119.0
2025/01/01,01:28 PM,7.28,6.72,96.0,SSW,2.57,4.02,1014.56,0.0,1.02,1.0,107.0
2025/01/01,01:33 PM,7.28,6.72,96.0,ENE,2.09,2.9,1014.56,0.0,1.02,1.0,117.0
2025/01/01,01:38 PM,7.28,6.72,96.0,NE,3.54,4.99,1014.56,0.0,1.02,1.0,110.0
2025/01/01,01:43 PM,7.28,6.72,96.0,ENE,4.34,5.47,1014.56,0.0,1.02,1.0,101.0
2025/01/01,01:48 PM,7.28,6.72,96.0,SE,1.45,2.57,1014.22,0.0,1.02,1.0,104.0
2025/01/01,01:53 PM,7.28,6.72,96.0,NE,0.64,2.09,1014.22,0.0,1.02,1.0,102.0
2025/01/01,01:58 PM,7.28,6.72,96.0,NE,1.13,2.57,1014.22,0.0,1.02,1.0,95.0
2025/01/01,02:03 PM,7.28,6.72,96.0,ENE,1.77,2.09,1014.22,0.0,1.02,1.0,96.0
2025/01/01,02:08 PM,7.28,6.72,96.0,East,4.99,7.56,1013.88,0.0,1.02,1.0,87.0
2025/01/01,02:13 PM,7.28,6.72,96.0,ESE,1.45,2.57,1013.88,0.0,1.02,1.0,72.0
2025/01/01,02:18 PM,7.28,6.72,96.0,NE,1.13,2.9,1013.88,0.0,1.02,0.0,69.0
2025/01/01,02:23 PM,7.28,6.89,97.0,East,1.77,2.57,1013.88,0.0,1.02,1.0,96.0
2025/01/01,02:28 PM,7.39,7.0,97.0,ENE,2.57,4.34,1013.88,0.0,1.02,1.0,90.0
2025/01/01,02:33 PM,7.39,7.0,97.0,SSE,1.77,2.9,1013.88,0.0,1.02,0.0,67.0
2025/01/01,02:38 PM,7.28,6.89,97.0,East,1.45,4.02,1013.88,0.0,1.02,0.0,56.0
2025/01/01,02:43 PM,7.28,6.89,97.0,East,2.09,3.22,1013.88,0.0,1.02,0.0,55.0
2025/01/01,02:48 PM,7.28,6.89,97.0,NE,1.13,2.57,1013.88,0.0,1.02,0.0,50.0
2025/01/01,02:53 PM,7.28,6.89,97.0,East,1.77,2.57,1013.88,0.0,1.02,0.0,59.0
2025/01/01,02:58 PM,7.28,6.89,97.0,ENE,2.57,3.22,1013.88,0.0,1.02,0.0,31.0
2025/01/01,03:03 PM,7.28,6.89,97.0,NE,3.54,5.79,1013.88,0.0,1.02,0.0,30.0
2025/01/01,03:08 PM,7.28,6.89,97.0,NE,2.57,3.22,1013.88,0.0,1.02,0.0,30.0
2025/01/01,03:13 PM,7.22,6.78,97.0,NE,1.77,2.09,1013.55,0.0,1.02,0.0,40.0
2025/01/01,03:18 PM,7.22,6.78,97.0,East,3.54,6.44,1013.55,0.0,1.02,0.0,42.0
2025/01/01,03:23 PM,7.22,6.78,97.0,ENE,2.09,2.09,1013.55,0.0,1.02,0.0,22.0
2025/01/01,03:28 PM,7.11,6.72,97.0,ENE,2.57,3.22,1013.55,0.0,1.02,0.0,29.0
2025/01/01,03:33 PM,7.11,6.72,97.0,East,3.54,4.34,1013.55,0.0,1.02,0.0,26.0
2025/01/01,03:38 PM,7.11,6.72,97.0,East,1.13,2.09,1013.88,0.0,1.02,0.0,22.0
2025/01/01,03:43 PM,7.11,6.72,97.0,ENE,1.45,3.54,1013.88,0.0,1.02,0.0,20.0
2025/01/01,03:47 PM,7.11,6.72,97.0,NE,1.77,3.22,1013.88,0.0,1.02,0.0,19.0
2025/01/01,03:53 PM,7.0,6.61,97.0,East,2.09,3.22,1013.88,0.0,1.02,0.0,14.0
2025/01/01,03:58 PM,7.0,6.61,97.0,NE,0.64,1.77,1013.88,0.0,1.02,0.0,11.0
2025/01/01,04:03 PM,7.0,6.61,97.0,ENE,0.32,0.64,1013.88,0.0,1.02,0.0,10.0
2025/01/01,04:08 PM,7.0,6.61,97.0,ESE,0.32,1.45,1013.88,0.0,1.02,0.0,6.0
2025/01/01,04:14 PM,7.0,6.61,97.0,North,0.0,0.0,1013.88,0.0,1.02,0.0,7.0
2025/01/01,04:18 PM,7.0,6.61,97.0,NE,1.77,2.09,1014.22,0.0,1.02,0.0,6.0
2025/01/01,04:23 PM,7.0,6.61,97.0,North,0.0,0.0,1014.22,0.0,1.02,0.0,4.0
2025/01/01,04:28 PM,7.0,6.61,97.0,NE,1.13,1.77,1014.22,0.0,1.02,0.0,4.0
2025/01/01,04:33 PM,7.0,6.61,97.0,ENE,1.45,2.09,1013.88,0.0,1.02,0.0,2.0
2025/01/01,04:38 PM,7.0,6.61,97.0,NE,2.09,2.57,1013.88,0.0,1.02,0.0,1.0
2025/01/01,04:43 PM,7.0,6.72,98.0,NE,1.13,2.57,1013.88,0.0,1.02,0.0,1.0
2025/01/01,04:48 PM,7.0,6.72,98.0,North,0.0,0.0,1014.22,0.0,1.02,0.0,1.0
2025/01/01,04:53 PM,7.0,6.72,98.0,NE,0.32,1.77,1014.22,0.0,1.02,0.0,0.0
2025/01/01,04:58 PM,7.0,6.72,98.0,ENE,0.32,1.45,1014.22,0.0,1.02,0.0,0.0
2025/01/01,05:03 PM,7.0,6.72,98.0,North,0.0,0.0,1014.22,0.0,1.02,0.0,0.0
2025/01/01,05:08 PM,7.0,6.72,98.0,ENE,1.77,2.09,1014.22,0.0,1.02,0.0,0.0
2025/01/01,05:13 PM,7.0,6.72,98.0,ESE,1.45,2.09,1013.88,0.0,1.02,0.0,0.0
2025/01/01,05:18 PM,7.0,6.72,98.0,NNE,0.32,0.64,1014.22,0.0,1.02,0.0,0.0
2025/01/01,05:23 PM,7.0,6.72,98.0,North,0.0,0.0,1013.88,0.0,1.02,0.0,0.0
2025/01/01,05:28 PM,7.0,6.72,98.0,North,0.0,0.32,1013.88,0.0,1.02,0.0,0.0
2025/01/01,05:33 PM,7.0,6.72,98.0,North,0.0,0.0,1013.88,0.0,1.02,0.0,0.0
2025/01/01,05:38 PM,7.0,6.72,98.0,NE,0.64,2.09,1013.88,0.0,1.02,0.0,0.0
2025/01/01,05:43 PM,7.0,6.72,98.0,ENE,0.32,1.13,1014.22,0.0,1.02,0.0,0.0
2025/01/01,05:48 PM,7.0,6.72,98.0,North,0.0,0.32,1014.22,0.0,1.02,0.0,0.0
2025/01/01,05:53 PM,7.0,6.72,98.0,NE,0.64,1.77,1014.22,0.0,1.02,0.0,0.0
2025/01/01,05:58 PM,7.0,6.72,98.0,ESE,1.45,2.09,1014.22,0.0,1.02,0.0,0.0
2025/01/01,06:03 PM,7.0,6.72,98.0,NE,0.64,2.57,1014.22,0.0,1.02,0.0,0.0
2025/01/01,06:08 PM,6.89,6.61,98.0,ENE,0.64,2.09,1013.88,0.0,1.02,0.0,0.0
2025/01/01,06:13 PM,6.89,6.61,98.0,North,0.0,0.0,1014.22,0.0,1.02,0.0,0.0
2025/01/01,06:18 PM,6.89,6.61,98.0,North,0.0,0.0,1014.22,0.0,1.02,0.0,0.0
2025/01/01,06:23 PM,6.89,6.61,98.0,ENE,0.64,1.45,1014.22,0.0,1.02,0.0,0.0
2025/01/01,06:28 PM,7.0,6.72,98.0,ENE,1.13,1.77,1014.56,0.0,1.02,0.0,0.0
2025/01/01,06:33 PM,7.0,6.72,98.0,North,0.0,0.0,1014.56,0.0,1.02,0.0,0.0
2025/01/01,06:38 PM,7.0,6.72,98.0,NE,1.45,2.9,1014.56,0.0,1.02,0.0,0.0
2025/01/01,06:43 PM,7.0,6.72,98.0,ENE,1.77,3.22,1014.56,0.0,1.02,0.0,0.0
2025/01/01,06:48 PM,7.0,6.72,98.0,East,1.77,2.9,1014.9,0.0,1.02,0.0,0.0
2025/01/01,06:53 PM,7.0,6.72,98.0,ENE,2.09,2.9,1014.9,0.0,1.02,0.0,0.0
2025/01/01,06:58 PM,7.11,6.78,98.0,NE,0.64,2.09,1014.9,0.0,1.02,0.0,0.0
2025/01/01,07:03 PM,7.11,6.78,98.0,NE,1.77,2.09,1014.9,0.0,1.02,0.0,0.0
2025/01/01,07:08 PM,7.11,6.78,98.0,ENE,1.13,2.09,1014.9,0.0,1.02,0.0,0.0
2025/01/01,07:13 PM,7.11,6.78,98.0,NE,1.45,2.09,1015.24,0.0,1.02,0.0,0.0
2025/01/01,07:17 PM,7.11,6.78,98.0,NE,2.09,2.57,1015.24,0.0,1.02,0.0,0.0
2025/01/01,07:23 PM,7.22,6.89,98.0,East,1.13,1.77,1015.24,0.0,1.02,0.0,0.0
2025/01/01,07:28 PM,7.22,6.89,98.0,South,0.32,1.13,1015.58,0.0,1.02,0.0,0.0
2025/01/01,07:33 PM,7.22,6.89,98.0,North,0.0,0.0,1015.58,0.0,1.02,0.0,0.0
2025/01/01,07:38 PM,7.22,6.89,98.0,North,0.0,0.0,1015.58,0.0,1.02,0.0,0.0
2025/01/01,07:43 PM,7.22,6.89,98.0,NE,2.57,3.54,1015.58,0.0,1.02,0.0,0.0
2025/01/01,07:48 PM,7.22,6.89,98.0,NNE,2.57,2.9,1015.58,0.0,1.02,0.0,0.0
