Date,Time,Temperature_C,Dew_Point_C,Humidity_%,Wind,Speed_kmh,Gust_kmh,Pressure_hPa,Precip_Rate_mm,Precip_Accum_mm,UV,Solar_w/m2
2025/01/01,06:49 AM,4.72,4.56,99.0,NE,0.0,1.77,989.84,0.0,1.27,0.0,0.0
2025/01/01,06:53 AM,4.72,4.56,99.0,ENE,0.32,0.97,989.84,0.0,1.27,0.0,0.0
2025/01/01,06:59 AM,4.72,4.56,99.0,NE,0.0,0.0,989.84,0.0,1.27,0.0,0.0
2025/01/01,07:03 AM,4.72,4.56,99.0,NE,0.0,0.0,990.18,0.0,1.27,0.0,0.0
2025/01/01,07:09 AM,4.72,4.56,99.0,NE,0.0,0.0,990.18,0.0,1.27,0.0,0.0
2025/01/01,07:14 AM,4.72,4.56,99.0,NE,0.32,1.29,990.18,0.0,1.27,0.0,0.0
2025/01/01,07:18 AM,4.72,4.56,99.0,NE,0.0,0.64,990.18,0.0,1.27,0.0,0.0
2025/01/01,07:24 AM,4.72,4.56,99.0,ENE,0.0,1.77,989.84,1.78,1.52,0.0,0.0
2025/01/01,07:27 AM,4.72,4.56,99.0,NE,0.0,1.13,989.84,1.78,1.52,0.0,0.0
2025/01/01,07:34 AM,4.72,4.56,99.0,ENE,0.64,1.77,990.18,1.78,1.78,0.0,0.2
2025/01/01,07:38 AM,4.78,4.61,99.0,ENE,0.8,1.77,990.18,1.27,1.78,0.0,0.3
2025/01/01,07:44 AM,4.78,4.61,99.0,NE,0.0,0.0,990.18,1.27,1.78,0.0,0.6
2025/01/01,07:49 AM,4.72,4.61,99.0,NE,0.0,0.0,990.18,0.0,1.78,0.0,0.8
2025/01/01,07:53 AM,4.78,4.61,99.0,NE,0.0,0.0,989.84,0.0,1.78,0.0,0.9
2025/01/01,07:59 AM,4.78,4.61,99.0,NE,0.16,1.29,990.18,0.0,1.78,0.0,1.2
2025/01/01,08:04 AM,4.83,4.67,99.0,ENE,0.8,1.77,990.18,0.0,1.78,0.0,1.9
2025/01/01,08:08 AM,4.89,4.78,99.0,ENE,0.48,2.25,990.18,0.0,1.78,0.0,2.3
2025/01/01,08:13 AM,5.11,4.94,99.0,ENE,0.48,3.54,989.84,0.0,1.78,0.0,3.7
2025/01/01,08:17 AM,5.28,5.11,99.0,ENE,1.61,3.54,989.84,0.0,1.78,0.0,3.5
2025/01/01,08:24 AM,5.39,5.22,99.0,NE,0.64,1.77,989.5,0.0,1.78,0.0,3.5
2025/01/01,08:26 AM,5.39,5.22,99.0,NE,0.0,1.77,989.84,0.0,1.78,0.0,3.7
2025/01/01,08:34 AM,5.39,5.22,99.0,North,0.0,1.77,989.84,0.0,1.78,0.0,2.7
2025/01/01,08:37 AM,5.33,5.17,99.0,NE,0.0,0.0,990.18,0.0,1.78,0.0,2.9
2025/01/01,08:44 AM,5.11,4.94,99.0,NE,0.16,0.97,990.18,0.0,1.78,0.0,4.7
2025/01/01,08:49 AM,5.06,4.89,99.0,NE,0.16,1.29,990.18,0.0,1.78,0.0,8.3
2025/01/01,08:53 AM,5.06,4.89,99.0,ENE,0.32,1.29,990.18,0.0,1.78,0.0,8.4
2025/01/01,09:12 AM,5.11,4.94,99.0,NE,0.0,0.0,989.84,1.78,2.03,0.0,14.7
2025/01/01,09:20 AM,5.11,4.94,99.0,NE,0.0,0.0,990.18,1.78,2.03,0.0,26.2
2025/01/01,09:29 AM,5.22,5.06,99.0,NE,0.0,1.77,990.18,0.0,2.03,0.0,30.3
2025/01/01,09:34 AM,5.22,5.06,99.0,NE,0.0,0.64,990.18,0.0,2.03,0.0,29.0
2025/01/01,09:37 AM,5.22,5.06,99.0,ENE,0.8,1.77,990.18,0.0,2.03,0.0,24.7
2025/01/01,09:42 AM,5.22,5.06,99.0,NE,0.0,0.97,990.18,0.0,2.03,0.0,29.9
2025/01/01,09:49 AM,5.33,5.17,99.0,NE,0.16,1.29,990.18,0.0,2.03,0.0,44.2
2025/01/01,09:53 AM,5.39,5.22,99.0,NE,0.0,0.0,990.18,0.0,2.03,0.0,44.3
2025/01/01,09:58 AM,5.5,5.33,99.0,NNE,0.0,0.0,989.84,0.0,2.03,0.0,39.3
2025/01/01,10:18 AM,5.72,5.56,99.0,NE,0.8,1.77,989.84,0.0,2.03,0.0,63.5
2025/01/01,10:23 AM,5.78,5.61,99.0,NE,0.0,1.77,989.5,0.0,2.03,0.0,59.8
2025/01/01,10:29 AM,5.89,5.72,99.0,NE,0.64,1.77,989.84,0.0,2.03,0.0,60.7
2025/01/01,10:34 AM,5.94,5.78,99.0,NE,0.0,1.77,989.84,0.0,2.03,0.0,77.3
2025/01/01,10:39 AM,6.0,5.83,99.0,ENE,0.48,0.97,989.5,0.0,2.03,0.0,78.5
2025/01/01,10:44 AM,6.0,5.83,99.0,ENE,1.13,1.77,989.5,0.0,2.03,0.0,72.9
2025/01/01,10:48 AM,6.0,5.83,99.0,NE,0.97,3.06,989.5,0.0,2.03,0.0,66.7
2025/01/01,10:54 AM,5.89,5.78,99.0,ENE,0.97,2.9,989.5,0.0,2.03,0.0,61.9
2025/01/01,10:59 AM,5.94,5.78,99.0,NE,0.48,1.77,989.5,0.0,2.03,0.0,62.3
2025/01/01,11:04 AM,6.0,5.83,99.0,NE,0.0,1.13,989.16,0.0,2.03,0.0,67.8
2025/01/01,11:07 AM,6.0,5.83,99.0,ENE,0.32,3.06,989.16,0.0,2.03,0.0,63.9
2025/01/01,11:14 AM,5.94,5.83,99.0,ENE,2.25,4.18,989.16,0.0,2.03,0.0,60.2
2025/01/01,11:19 AM,5.89,5.72,99.0,NE,1.45,3.54,989.16,0.0,2.03,0.0,62.7
2025/01/01,11:43 AM,6.0,5.83,99.0,NE,0.0,0.0,988.83,0.0,2.03,0.0,27.3
2025/01/01,11:49 AM,5.94,5.78,99.0,NE,0.32,0.97,988.83,1.27,2.29,0.0,31.5
2025/01/01,11:54 AM,6.0,5.83,99.0,NE,0.0,0.0,988.83,1.27,2.29,0.0,30.4
2025/01/01,11:59 AM,5.94,5.78,99.0,NE,0.0,0.0,988.49,1.27,2.29,0.0,45.9
2025/01/01,12:04 PM,5.94,5.83,99.0,NE,0.0,0.0,988.49,0.0,2.29,0.0,46.6
2025/01/01,12:09 PM,6.0,5.83,99.0,NE,0.0,0.0,988.49,1.78,2.54,0.0,37.7
2025/01/01,12:11 PM,6.0,5.83,99.0,NE,0.32,1.77,988.15,1.78,2.54,0.0,28.3
2025/01/01,12:19 PM,5.89,5.72,99.0,NE,0.32,0.64,988.15,1.78,2.54,0.0,71.2
2025/01/01,12:24 PM,6.0,5.89,99.0,NE,0.0,0.0,988.15,0.0,2.54,0.0,78.5
2025/01/01,12:28 PM,6.11,5.94,99.0,NE,0.0,1.77,987.81,0.0,2.54,0.0,71.9
2025/01/01,12:38 PM,6.22,6.06,99.0,NE,0.48,0.97,988.15,0.0,2.54,0.0,43.2
2025/01/01,12:43 PM,6.11,5.94,99.0,NE,0.0,0.0,988.15,1.27,2.79,0.0,57.6
2025/01/01,12:49 PM,6.06,5.89,99.0,ENE,1.29,2.74,988.15,1.27,2.79,0.0,68.4
2025/01/01,12:52 PM,6.06,5.89,99.0,NE,0.0,1.13,987.81,1.27,2.79,0.0,86.0
2025/01/01,12:58 PM,6.22,6.06,99.0,NE,0.16,1.77,987.47,0.0,2.79,0.0,96.0
2025/01/01,01:04 PM,6.22,6.11,99.0,ENE,0.97,3.22,987.47,0.0,2.79,0.0,91.4
2025/01/01,01:09 PM,6.28,6.11,99.0,NE,0.0,1.29,987.81,0.0,2.79,0.0,73.4
2025/01/01,01:14 PM,6.39,6.22,99.0,NE,0.0,0.64,987.47,0.0,2.79,0.0,52.8
2025/01/01,01:19 PM,6.39,6.22,99.0,NE,0.0,0.0,987.47,0.0,2.79,0.0,62.5
2025/01/01,01:21 PM,6.39,6.22,99.0,NE,0.0,0.0,987.47,0.0,2.79,0.0,61.2
2025/01/01,01:28 PM,6.39,6.22,99.0,NE,0.0,0.0,987.13,1.78,3.05,0.0,82.8
2025/01/01,01:38 PM,6.61,6.44,99.0,NE,0.0,0.0,987.47,0.0,3.05,0.0,42.7
2025/01/01,01:44 PM,6.61,6.44,99.0,NE,0.0,0.0,987.13,0.0,3.05,0.0,40.2
2025/01/01,01:48 PM,6.5,6.33,99.0,NE,0.0,0.97,987.13,0.0,3.05,0.0,39.7
2025/01/01,01:54 PM,6.5,6.33,99.0,NE,0.0,0.0,986.79,1.27,3.3,0.0,33.5
2025/01/01,01:58 PM,6.5,6.33,99.0,NE,0.0,0.0,986.79,1.27,3.3,0.0,33.5
2025/01/01,02:02 PM,6.39,6.22,99.0,NE,0.0,0.0,986.79,0.0,3.3,0.0,41.8
2025/01/01,02:09 PM,6.39,6.22,99.0,ENE,0.8,1.77,986.46,1.78,3.56,0.0,22.9
2025/01/01,02:11 PM,6.28,6.11,99.0,NE,1.13,3.54,986.46,1.78,3.56,0.0,23.3
2025/01/01,02:25 PM,6.39,6.22,99.0,NE,0.0,0.0,986.79,1.27,3.81,0.0,41.8
2025/01/01,02:35 PM,6.39,6.22,99.0,NE,0.0,0.0,986.79,0.0,3.81,0.0,27.4
2025/01/01,02:44 PM,6.28,6.11,99.0,NE,0.0,0.97,986.46,1.78,4.06,0.0,26.0
2025/01/01,02:49 PM,6.33,6.17,99.0,NE,0.32,3.06,986.46,1.78,4.06,0.0,35.0
2025/01/01,02:52 PM,6.28,6.11,99.0,NE,0.64,4.18,986.46,0.0,4.06,0.0,40.5
2025/01/01,02:59 PM,6.39,6.22,99.0,NE,0.48,0.97,986.79,1.78,4.32,0.0,14.9
2025/01/01,03:04 PM,6.28,6.11,99.0,NE,1.45,3.54,986.79,1.78,4.32,0.0,18.6
2025/01/01,03:09 PM,6.28,6.11,99.0,NE,0.32,1.77,986.46,0.0,4.32,0.0,26.6
2025/01/01,03:13 PM,6.28,6.11,99.0,NE,0.32,0.97,986.46,1.27,4.57,0.0,27.3
2025/01/01,03:19 PM,6.39,6.22,99.0,NE,0.32,0.97,986.46,1.27,4.57,0.0,21.6
2025/01/01,03:24 PM,6.39,6.22,99.0,NE,0.0,0.97,986.46,3.05,4.83,0.0,19.1
2025/01/01,03:28 PM,6.39,6.22,99.0,NE,0.0,0.0,986.46,1.78,4.83,0.0,18.1
2025/01/01,03:31 PM,6.39,6.22,99.0,NE,0.0,0.0,986.46,0.0,4.83,0.0,18.7
2025/01/01,03:39 PM,6.39,6.22,99.0,ENE,0.32,0.64,986.46,1.27,5.08,0.0,16.0
2025/01/01,03:44 PM,6.39,6.22,99.0,NE,0.0,0.64,986.46,1.27,5.08,0.0,13.1
2025/01/01,03:49 PM,6.39,6.22,99.0,NE,0.0,0.0,986.46,0.0,5.08,0.0,13.5
2025/01/01,03:54 PM,6.39,6.22,99.0,NE,0.0,0.64,986.79,1.78,5.33,0.0,11.7
2025/01/01,03:59 PM,6.39,6.22,99.0,NE,0.0,0.0,986.79,1.78,5.33,0.0,8.2
2025/01/01,04:04 PM,6.39,6.22,99.0,NE,0.0,0.0,986.46,0.0,5.33,0.0,5.6
2025/01/01,04:09 PM,6.5,6.33,99.0,NE,0.0,0.32,986.79,1.27,5.59,0.0,6.3
2025/01/01,04:13 PM,6.39,6.22,99.0,NE,0.0,1.29,986.79,1.27,5.59,0.0,5.8
2025/01/01,04:18 PM,6.39,6.22,99.0,NE,0.16,0.97,986.79,0.0,5.59,0.0,4.0
2025/01/01,04:23 PM,6.39,6.22,99.0,NE,0.0,0.0,987.13,1.78,5.84,0.0,3.1
2025/01/01,04:29 PM,6.39,6.22,99.0,NE,0.0,0.0,986.79,1.78,5.84,0.0,2.6
2025/01/01,04:33 PM,6.33,6.17,99.0,ENE,0.32,0.97,986.79,1.27,6.1,0.0,2.1
2025/01/01,04:36 PM,6.28,6.11,99.0,NE,0.0,0.97,986.79,1.27,6.1,0.0,1.6
2025/01/01,04:49 PM,6.28,6.11,99.0,NE,0.0,0.97,987.13,3.05,6.6,0.0,0.8
2025/01/01,04:56 PM,6.28,6.11,99.0,ENE,1.45,1.77,986.79,1.78,6.86,0.0,0.3
2025/01/01,05:04 PM,6.22,6.06,99.0,NE,0.0,1.77,987.13,1.78,7.11,0.0,0.1
2025/01/01,05:14 PM,6.28,6.11,99.0,NE,0.0,0.0,986.79,1.27,7.37,0.0,0.0
2025/01/01,05:17 PM,6.28,6.11,99.0,NE,0.0,0.0,986.79,1.27,7.37,0.0,0.0
2025/01/01,05:22 PM,6.28,6.11,99.0,NE,0.0,0.0,986.79,1.78,7.62,0.0,0.0
2025/01/01,05:29 PM,6.28,6.11,99.0,NE,0.0,0.0,986.79,1.78,7.62,0.0,0.0
2025/01/01,05:33 PM,6.28,6.11,99.0,NE,0.0,0.0,986.79,0.0,7.62,0.0,0.0
2025/01/01,05:36 PM,6.39,6.22,99.0,NE,0.0,0.0,986.79,0.0,7.62,0.0,0.0
2025/01/01,05:44 PM,6.39,6.22,99.0,NE,0.0,0.0,987.13,0.0,7.62,0.0,0.0
2025/01/01,05:49 PM,6.39,6.22,99.0,NE,0.0,0.0,986.79,1.27,7.87,0.0,0.0
2025/01/01,05:54 PM,6.39,6.22,99.0,NE,0.0,0.0,986.79,1.27,7.87,0.0,0.0
2025/01/01,05:59 PM,6.39,6.22,99.0,NE,0.0,0.0,986.79,1.27,7.87,0.0,0.0
2025/01/01,06:03 PM,6.39,6.22,99.0,NE,0.0,0.0,986.79,0.0,7.87,0.0,0.0
2025/01/01,06:09 PM,6.39,6.22,99.0,NE,0.0,0.0,986.79,0.0,7.87,0.0,0.0
2025/01/01,06:10 PM,6.39,6.22,99.0,NE,0.0,0.0,986.79,0.0,7.87,0.0,0.0
2025/01/01,06:19 PM,6.39,6.22,99.0,NE,0.0,0.0,987.13,0.0,7.87,0.0,0.0
2025/01/01,06:24 PM,6.39,6.22,99.0,NE,0.16,0.97,987.13,0.0,7.87,0.0,0.0
2025/01/01,06:29 PM,6.39,6.22,99.0,NE,0.0,0.32,987.13,1.78,8.13,0.0,0.0
2025/01/01,06:33 PM,6.39,6.22,99.0,NE,0.0,0.0,987.47,1.78,8.13,0.0,0.0
2025/01/01,06:39 PM,6.39,6.22,99.0,NE,0.0,1.13,987.47,1.78,8.13,0.0,0.0
2025/01/01,06:44 PM,6.5,6.33,99.0,NE,0.0,0.0,987.47,0.0,8.13,0.0,0.0
2025/01/01,06:49 PM,6.5,6.33,99.0,NE,0.0,0.0,987.47,1.27,8.38,0.0,0.0
2025/01/01,06:54 PM,6.5,6.33,99.0,NE,0.0,0.0,987.47,1.27,8.38,0.0,0.0
2025/01/01,06:58 PM,6.5,6.33,99.0,NE,0.48,0.97,987.81,1.27,8.38,0.0,0.0
2025/01/01,07:04 PM,6.61,6.44,99.0,ENE,0.32,1.77,987.47,0.0,8.38,0.0,0.0
2025/01/01,07:08 PM,6.67,6.5,99.0,NE,0.32,1.77,987.81,0.0,8.38,0.0,0.0
2025/01/01,07:14 PM,6.72,6.56,99.0,NE,0.16,1.77,988.15,0.0,8.38,0.0,0.0
2025/01/01,07:19 PM,6.72,6.56,99.0,NE,0.0,1.13,988.15,0.0,8.38,0.0,0.0
2025/01/01,07:24 PM,6.72,6.56,99.0,NE,0.0,0.0,988.15,0.0,8.38,0.0,0.0
2025/01/01,07:29 PM,6.72,6.61,99.0,ENE,0.0,0.0,988.49,1.78,8.64,0.0,0.0
2025/01/01,07:31 PM,6.78,6.61,99.0,NE,0.0,0.0,988.15,1.78,8.64,0.0,0.0
2025/01/01,07:35 PM,6.78,6.61,99.0,NE,0.0,0.0,988.15,1.78,8.64,0.0,0.0
2025/01/01,07:41 PM,6.89,6.72,99.0,NE,0.0,1.77,988.15,0.0,8.64,0.0,0.0
2025/01/01,07:49 PM,7.11,6.94,99.0,NE,0.0,0.0,988.49,0.0,8.64,0.0,0.0
2025/01/01,07:57 PM,7.39,7.22,99.0,NE,0.0,0.0,988.49,0.0,8.64,0.0,0.0
2025/01/01,08:02 PM,7.28,7.11,99.0,NE,0.0,0.0,988.49,0.0,8.64,0.0,0.0
2025/01/01,08:06 PM,7.39,7.22,99.0,NE,0.0,1.77,988.49,0.0,8.64,0.0,0.0
2025/01/01,08:10 PM,7.5,7.33,99.0,NE,0.0,0.0,988.49,0.0,8.64,0.0,0.0
2025/01/01,08:16 PM,7.5,7.33,99.0,NE,0.0,0.0,988.83,0.0,8.64,0.0,0.0
2025/01/01,08:24 PM,7.72,7.56,99.0,NE,0.16,0.97,988.83,0.0,8.64,0.0,0.0
2025/01/01,08:28 PM,7.72,7.61,99.0,NE,0.16,2.41,988.49,0.0,8.64,0.0,0.0
2025/01/01,08:32 PM,7.78,7.61,99.0,NNE,0.0,0.0,988.49,0.0,8.64,0.0,0.0
2025/01/01,08:38 PM,7.78,7.61,99.0,NE,0.0,1.77,988.83,0.0,8.64,0.0,0.0
2025/01/01,08:44 PM,7.83,7.67,99.0,NE,0.0,0.48,988.83,0.0,8.64,0.0,0.0
2025/01/01,08:48 PM,7.89,7.72,99.0,ENE,0.16,0.97,988.83,0.0,8.64,0.0,0.0
2025/01/01,08:54 PM,7.89,7.72,99.0,NE,0.0,0.0,988.83,0.0,8.64,0.0,0.0
2025/01/01,08:58 PM,8.06,7.89,99.0,NE,0.16,1.77,988.83,0.0,8.64,0.0,0.0
2025/01/01,09:08 PM,8.61,8.44,99.0,NE,0.0,1.77,988.49,0.0,8.64,0.0,0.0
2025/01/01,09:14 PM,8.44,8.33,99.0,,1.29,8.04,988.83,0.0,8.64,0.0,0.0
2025/01/01,09:19 PM,8.39,8.22,99.0,NNE,1.13,3.54,988.83,0.0,8.64,0.0,0.0
2025/01/01,09:23 PM,8.61,8.44,99.0,NE,0.48,2.41,989.16,0.0,8.64,0.0,0.0
2025/01/01,09:29 PM,8.5,8.33,99.0,NE,1.13,2.25,989.16,0.0,8.64,0.0,0.0
2025/01/01,09:33 PM,8.5,8.33,99.0,NE,0.16,1.77,989.16,0.0,8.64,0.0,0.0
2025/01/01,09:37 PM,8.5,8.33,99.0,NNE,1.13,2.74,989.16,0.0,8.64,0.0,0.0
2025/01/01,09:48 PM,8.5,8.33,99.0,ENE,0.48,1.77,989.5,0.0,8.64,0.0,0.0
2025/01/01,09:54 PM,8.5,8.33,99.0,East,0.16,1.45,989.84,0.0,8.64,0.0,0.0
2025/01/01,09:59 PM,8.44,8.28,99.0,NNE,1.13,3.22,989.84,0.0,8.64,0.0,0.0
2025/01/01,10:19 PM,8.0,7.83,99.0,NE,0.0,0.0,989.84,0.0,8.64,0.0,0.0
2025/01/01,10:22 PM,7.89,7.72,99.0,ENE,0.32,1.77,989.84,0.0,8.64,0.0,0.0
2025/01/01,10:27 PM,7.72,7.56,99.0,NE,0.0,0.0,989.84,0.0,8.64,0.0,0.0
2025/01/01,10:34 PM,7.72,7.56,99.0,NE,0.0,0.97,990.18,0.0,8.64,0.0,0.0
2025/01/01,10:39 PM,7.72,7.56,99.0,ENE,0.64,1.13,990.52,0.0,8.64,0.0,0.0
2025/01/01,10:44 PM,7.67,7.56,99.0,ENE,0.48,1.77,990.18,0.0,8.64,0.0,0.0
2025/01/01,10:48 PM,7.61,7.44,99.0,NE,0.16,1.29,990.18,0.0,8.64,0.0,0.0
2025/01/01,10:54 PM,7.67,7.5,99.0,East,0.32,1.77,990.52,0.0,8.64,0.0,0.0
2025/01/01,10:59 PM,7.72,7.56,99.0,ENE,0.32,0.97,990.52,0.0,8.64,0.0,0.0
2025/01/01,11:04 PM,7.72,7.56,99.0,NE,0.0,0.0,990.52,0.0,8.64,0.0,0.0
2025/01/01,11:09 PM,7.89,7.72,99.0,ENE,0.64,1.77,990.52,0.0,8.64,0.0,0.0
2025/01/01,11:14 PM,7.78,7.67,99.0,NE,0.0,1.45,990.52,0.0,8.64,0.0,0.0
2025/01/01,11:19 PM,7.78,7.61,99.0,NE,0.0,0.97,990.86,0.0,8.64,0.0,0.0
2025/01/01,11:24 PM,7.72,7.61,99.0,NE,0.0,1.29,990.86,1.27,8.89,0.0,0.0
2025/01/01,11:29 PM,7.89,7.72,99.0,NE,0.16,1.77,990.52,1.27,8.89,0.0,0.0
2025/01/01,11:34 PM,7.78,7.61,99.0,NE,0.0,0.48,990.52,1.27,8.89,0.0,0.0
2025/01/01,11:38 PM,7.72,7.56,99.0,NE,0.0,0.97,990.52,0.0,8.89,0.0,0.0
