Date,Time,Temperature_C,Dew_Point_C,Humidity_%,Wind,Speed_kmh,Gust_kmh,Pressure_hPa,Precip_Rate_mm,Precip_Accum_mm,UV,Solar_w/m2
2025/01/01,02:59 AM,5.11,4.78,98.0,NW,0.16,0.64,997.29,0.0,0.51,0.0,0.0
2025/01/01,03:04 AM,5.11,4.78,98.0,NW,0.0,0.0,997.29,0.0,0.51,0.0,0.0
2025/01/01,03:09 AM,5.11,4.78,98.0,NW,0.0,0.0,997.29,0.0,0.51,0.0,0.0
2025/01/01,03:14 AM,5.11,4.78,98.0,NNW,0.0,0.0,997.29,0.0,0.51,0.0,0.0
2025/01/01,03:19 AM,5.11,4.78,98.0,NNW,0.0,0.64,997.29,0.0,0.51,0.0,0.0
2025/01/01,03:24 AM,5.22,4.89,98.0,NW,0.0,0.0,997.29,0.0,0.51,0.0,0.0
2025/01/01,03:29 AM,5.17,4.83,98.0,NW,0.0,0.0,997.63,0.0,0.51,0.0,0.0
2025/01/01,03:34 AM,5.22,4.89,98.0,NW,0.0,0.0,997.63,0.0,0.51,0.0,0.0
2025/01/01,03:39 AM,5.22,4.89,98.0,NW,0.0,0.0,997.63,0.0,0.51,0.0,0.0
2025/01/01,03:44 AM,5.22,4.89,98.0,NNW,0.0,0.0,997.63,0.0,0.51,0.0,0.0
2025/01/01,03:49 AM,5.17,4.83,98.0,NW,0.0,0.0,997.63,0.0,0.51,0.0,0.0
2025/01/01,03:54 AM,5.22,4.89,98.0,NW,0.0,0.0,997.63,0.0,0.51,0.0,0.0
2025/01/01,03:59 AM,5.22,4.89,98.0,NW,0.0,0.0,997.63,0.0,0.51,0.0,0.0
2025/01/01,04:04 AM,5.22,4.89,98.0,NW,0.0,0.0,997.29,0.0,0.51,0.0,0.0
2025/01/01,04:09 AM,5.22,4.89,98.0,NW,0.0,0.0,997.29,0.0,0.51,0.0,0.0
2025/01/01,04:14 AM,5.22,4.89,98.0,NW,0.0,0.64,996.95,0.0,0.51,0.0,0.0
2025/01/01,04:19 AM,5.17,4.83,98.0,NW,0.16,1.29,997.29,0.0,0.51,0.0,0.0
2025/01/01,04:24 AM,5.22,4.89,98.0,North,0.0,1.13,997.29,0.0,0.51,0.0,0.0
2025/01/01,04:29 AM,5.22,4.89,98.0,NNW,0.16,0.8,997.29,0.0,0.51,0.0,0.0
2025/01/01,04:34 AM,5.22,4.89,98.0,NNW,0.0,0.0,997.29,0.0,0.51,0.0,0.0
2025/01/01,04:39 AM,5.22,4.89,98.0,NW,0.0,0.0,997.29,0.0,0.51,0.0,0.0
2025/01/01,04:44 AM,5.22,4.89,98.0,NW,0.0,0.0,997.29,0.0,0.51,0.0,0.0
2025/01/01,04:49 AM,5.22,4.89,98.0,NW,0.0,0.0,997.29,0.0,0.51,0.0,0.0
2025/01/01,04:54 AM,5.22,4.89,98.0,NNW,0.0,0.0,997.29,0.0,0.51,0.0,0.0
2025/01/01,04:59 AM,5.22,4.89,98.0,NNW,0.16,0.8,996.95,0.0,0.51,0.0,0.0
2025/01/01,05:04 AM,5.22,4.89,98.0,NW,0.0,0.0,997.29,0.0,0.51,0.0,0.0
2025/01/01,05:09 AM,5.22,4.89,98.0,NW,0.0,0.0,997.29,0.0,0.51,0.0,0.0
2025/01/01,05:14 AM,5.22,4.89,98.0,NW,0.0,0.0,997.29,0.0,0.51,0.0,0.0
2025/01/01,05:19 AM,5.22,4.89,98.0,NW,0.0,0.0,996.95,0.0,0.51,0.0,0.0
2025/01/01,05:24 AM,5.22,4.89,98.0,NW,0.0,0.0,996.95,0.0,0.51,0.0,0.0
2025/01/01,05:29 AM,5.11,4.78,98.0,NNW,0.0,0.0,996.95,0.0,0.51,0.0,0.0
2025/01/01,05:34 AM,5.22,4.89,98.0,NW,0.0,0.48,996.95,0.0,0.51,0.0,0.0
2025/01/01,05:39 AM,5.22,4.89,98.0,NW,0.0,0.0,996.61,0.0,0.51,0.0,0.0
2025/01/01,05:44 AM,5.22,4.89,98.0,NW,0.0,0.0,996.61,0.0,0.51,0.0,0.0
2025/01/01,05:49 AM,5.22,4.89,98.0,NW,0.0,0.0,996.61,0.0,0.51,0.0,0.0
2025/01/01,05:54 AM,5.11,4.78,98.0,NW,0.0,0.0,996.61,0.0,0.51,0.0,0.0
2025/01/01,05:59 AM,5.11,4.78,98.0,,0.0,0.0,996.61,0.0,0.51,0.0,0.0
2025/01/01,06:04 AM,5.11,4.78,98.0,NNW,0.0,0.48,996.61,0.0,0.51,0.0,0.0
2025/01/01,06:09 AM,5.11,4.78,98.0,NW,0.0,0.0,996.95,0.0,0.51,0.0,0.0
2025/01/01,06:14 AM,5.06,4.72,98.0,NW,0.0,0.0,996.95,0.0,0.51,0.0,0.0
2025/01/01,06:19 AM,5.06,4.72,98.0,NW,0.0,0.0,996.61,0.0,0.51,0.0,0.0
2025/01/01,06:24 AM,5.11,4.78,98.0,,0.0,0.0,996.61,0.0,0.51,0.0,0.0
2025/01/01,06:29 AM,5.17,4.83,98.0,NW,0.16,0.64,996.28,0.0,0.51,0.0,0.0
2025/01/01,06:34 AM,5.22,4.89,98.0,NW,0.0,0.0,996.61,0.0,0.51,0.0,0.0
2025/01/01,06:39 AM,5.28,5.0,98.0,NW,0.0,0.0,996.95,0.0,0.51,0.0,0.0
2025/01/01,06:44 AM,5.28,5.0,98.0,NW,0.0,0.0,996.95,0.0,0.51,0.0,0.0
2025/01/01,06:49 AM,5.28,5.0,98.0,NW,0.0,0.64,996.95,0.0,0.51,0.0,0.0
2025/01/01,06:54 AM,5.28,5.0,98.0,NW,0.0,0.0,996.95,0.0,0.51,0.0,0.0
2025/01/01,06:59 AM,5.28,5.0,98.0,NW,0.0,0.64,997.29,0.0,0.51,0.0,0.0
2025/01/01,07:04 AM,5.22,4.89,98.0,NW,0.0,0.0,997.29,0.0,0.51,0.0,0.0
2025/01/01,07:09 AM,5.28,4.94,98.0,NW,0.0,0.0,997.29,0.0,0.51,0.0,0.0
2025/01/01,07:14 AM,5.28,5.0,98.0,NW,0.0,0.0,997.29,0.0,0.51,0.0,0.0
2025/01/01,07:19 AM,5.28,5.0,98.0,NNW,0.0,0.32,997.29,1.78,0.76,0.0,0.0
2025/01/01,07:24 AM,5.33,5.06,98.0,NW,0.16,1.29,996.95,1.78,0.76,0.0,0.0
2025/01/01,07:29 AM,5.39,5.11,98.0,NW,0.0,0.48,996.95,3.05,1.02,0.0,0.0
2025/01/01,07:34 AM,5.39,5.11,98.0,NW,0.0,0.0,996.95,1.27,1.02,0.0,0.0
2025/01/01,07:39 AM,5.39,5.11,98.0,NW,0.0,0.0,996.95,1.27,1.02,0.0,0.0
2025/01/01,07:44 AM,5.39,5.11,98.0,NW,0.0,0.0,997.29,1.78,1.27,0.0,0.0
2025/01/01,07:49 AM,5.39,5.11,98.0,NW,0.0,0.0,997.29,1.78,1.27,0.0,0.0
2025/01/01,07:54 AM,5.39,5.11,98.0,NW,0.0,0.0,996.95,1.78,1.27,0.0,0.0
2025/01/01,07:59 AM,5.5,5.22,98.0,NW,0.0,0.0,996.95,0.0,1.27,0.0,0.4
2025/01/01,08:04 AM,5.5,5.22,98.0,NW,0.0,0.0,996.95,0.0,1.27,0.0,1.7
2025/01/01,08:09 AM,5.5,5.22,98.0,NNW,0.0,0.64,996.95,0.0,1.27,0.0,1.7
2025/01/01,08:14 AM,5.5,5.22,98.0,NW,0.0,0.0,997.29,0.0,1.27,0.0,2.6
2025/01/01,08:19 AM,5.5,5.22,98.0,NW,0.0,0.0,996.95,0.0,1.27,0.0,3.4
2025/01/01,08:24 AM,5.5,5.22,98.0,NW,0.0,0.0,996.95,0.0,1.27,0.0,3.4
2025/01/01,08:29 AM,5.5,5.22,98.0,NNW,0.0,0.97,996.95,0.0,1.27,0.0,2.9
2025/01/01,08:34 AM,5.5,5.22,98.0,NW,0.0,0.0,996.95,0.0,1.27,0.0,2.9
2025/01/01,08:39 AM,5.5,5.22,98.0,NW,0.0,0.0,997.29,0.0,1.27,0.0,3.4
2025/01/01,08:44 AM,5.39,5.11,98.0,NW,0.0,0.0,997.29,0.0,1.27,0.0,3.8
2025/01/01,08:49 AM,5.39,5.11,98.0,NW,0.0,0.0,997.29,0.0,1.27,0.0,3.8
2025/01/01,08:54 AM,5.39,5.11,98.0,NNW,0.0,0.16,997.29,0.0,1.27,0.0,6.5
2025/01/01,08:59 AM,5.39,5.11,98.0,NW,0.0,0.32,997.29,0.0,1.27,0.0,8.6
2025/01/01,09:04 AM,5.39,5.11,98.0,NW,0.0,0.0,997.29,0.0,1.27,0.0,8.2
2025/01/01,09:09 AM,5.39,5.11,98.0,NW,0.0,0.0,996.95,0.0,1.27,0.0,8.2
2025/01/01,09:14 AM,5.44,5.17,98.0,NW,0.0,0.0,996.95,1.27,1.52,0.0,7.7
2025/01/01,09:19 AM,5.5,5.22,98.0,NW,0.0,0.0,997.29,1.27,1.52,0.0,5.1
2025/01/01,09:24 AM,5.5,5.22,98.0,NW,0.0,0.0,997.29,1.27,1.52,0.0,16.0
2025/01/01,09:29 AM,5.5,5.22,98.0,NW,0.0,0.0,997.29,0.0,1.52,0.0,22.5
2025/01/01,09:34 AM,5.61,5.28,98.0,NW,0.0,0.0,997.29,0.0,1.52,0.0,23.9
2025/01/01,09:39 AM,5.72,5.39,98.0,NW,0.0,0.0,997.29,0.0,1.52,0.0,23.4
2025/01/01,09:44 AM,5.72,5.44,98.0,NNW,0.0,0.0,997.29,0.0,1.52,0.0,21.2
2025/01/01,09:49 AM,5.78,5.5,98.0,NNW,0.0,0.0,997.29,0.0,1.52,0.0,33.8
2025/01/01,09:54 AM,5.78,5.5,98.0,NW,0.0,0.0,996.95,0.0,1.52,0.0,35.1
2025/01/01,09:59 AM,5.89,5.61,98.0,NW,0.0,0.16,996.95,0.0,1.52,0.0,34.6
2025/01/01,10:04 AM,5.89,5.61,98.0,NW,0.0,1.45,996.95,0.0,1.52,0.0,48.9
2025/01/01,10:09 AM,5.89,5.61,98.0,WNW,0.0,0.97,996.95,0.0,1.52,0.0,51.1
2025/01/01,10:14 AM,6.06,5.72,98.0,NW,0.0,0.32,996.95,0.0,1.52,0.0,49.8
2025/01/01,10:19 AM,6.17,5.83,98.0,NW,0.0,0.0,996.95,0.0,1.52,0.0,55.4
2025/01/01,10:24 AM,6.22,5.89,98.0,WNW,0.0,1.13,996.61,0.0,1.52,0.0,59.8
2025/01/01,10:29 AM,6.28,5.94,98.0,NNW,0.0,0.64,996.95,0.0,1.52,0.0,57.3
2025/01/01,10:34 AM,6.39,6.11,98.0,NW,0.0,0.32,996.61,0.0,1.52,0.0,63.7
2025/01/01,10:39 AM,6.56,6.28,98.0,NW,0.0,0.0,996.61,0.0,1.52,0.0,73.3
2025/01/01,10:44 AM,6.67,6.33,98.0,NW,0.0,0.16,996.61,1.78,1.78,0.0,69.4
2025/01/01,10:49 AM,6.72,6.39,98.0,NW,0.0,0.32,996.61,1.78,1.78,0.0,63.2
2025/01/01,10:54 AM,6.78,6.5,98.0,NW,0.16,0.32,996.61,1.78,1.78,0.0,63.7
2025/01/01,10:59 AM,6.78,6.44,98.0,NW,0.0,1.29,996.61,0.0,1.78,0.0,64.6
2025/01/01,11:04 AM,6.72,6.39,98.0,NW,0.0,0.16,996.61,0.0,1.78,0.0,64.1
2025/01/01,11:09 AM,6.72,6.39,98.0,NW,0.0,0.48,996.28,0.0,1.78,0.0,60.7
2025/01/01,11:14 AM,6.72,6.39,98.0,NW,0.0,0.97,996.28,0.0,1.78,0.0,49.4
2025/01/01,11:19 AM,6.67,6.33,98.0,NNW,0.16,0.8,996.28,0.0,1.78,0.0,58.5
2025/01/01,11:24 AM,6.67,6.33,98.0,NW,0.0,0.48,995.94,0.0,1.78,0.0,58.5
2025/01/01,11:29 AM,6.72,6.39,98.0,NW,0.0,0.16,995.94,0.0,1.78,0.0,60.2
2025/01/01,11:34 AM,6.78,6.44,98.0,NW,0.0,0.48,995.94,0.0,1.78,0.0,69.7
2025/01/01,11:39 AM,6.78,6.39,97.0,NW,0.0,0.0,995.94,0.0,1.78,0.0,82.0
2025/01/01,11:44 AM,6.89,6.5,97.0,NW,0.0,0.0,995.94,0.0,1.78,0.0,82.0
2025/01/01,11:49 AM,7.0,6.61,97.0,NW,0.0,1.13,995.6,0.0,1.78,0.0,81.5
2025/01/01,11:54 AM,7.0,6.61,97.0,NW,0.0,0.0,995.6,0.0,1.78,0.0,80.6
2025/01/01,11:59 AM,7.11,6.72,97.0,NW,0.0,0.0,995.6,0.0,1.78,0.0,82.0
2025/01/01,12:04 PM,7.22,6.78,97.0,NW,0.0,0.0,995.6,0.0,1.78,0.0,74.1
2025/01/01,12:09 PM,7.22,6.78,97.0,NW,0.0,0.64,995.6,0.0,1.78,0.0,68.5
2025/01/01,12:14 PM,7.28,6.83,97.0,West,0.16,0.32,995.26,1.27,2.03,0.0,55.9
2025/01/01,12:19 PM,7.22,6.78,97.0,West,0.16,1.77,995.26,1.27,2.03,0.0,90.2
2025/01/01,12:24 PM,7.17,6.72,97.0,NW,0.0,0.16,994.92,0.0,2.03,0.0,91.9
2025/01/01,12:29 PM,7.28,6.83,97.0,NW,0.0,0.8,994.92,0.0,2.03,0.0,82.3
2025/01/01,12:34 PM,7.33,6.94,97.0,NW,0.0,0.0,994.92,0.0,2.03,0.0,91.9
2025/01/01,12:39 PM,7.44,7.06,97.0,NW,0.0,0.0,994.92,0.0,2.03,0.0,89.3
2025/01/01,12:44 PM,7.5,7.11,97.0,NW,0.0,0.0,994.92,1.78,2.29,0.0,83.7
2025/01/01,12:49 PM,7.5,7.11,97.0,NW,0.0,0.0,994.92,1.78,2.29,0.0,93.6
2025/01/01,12:54 PM,7.61,7.22,97.0,NW,0.0,0.48,994.92,1.78,2.29,1.0,108.9
2025/01/01,12:59 PM,7.61,7.22,97.0,NW,0.16,1.61,994.58,0.0,2.29,1.0,115.4
2025/01/01,01:04 PM,7.5,7.11,97.0,NNW,0.16,1.61,994.58,0.0,2.29,1.0,114.0
2025/01/01,01:09 PM,7.5,7.11,97.0,NNW,0.16,0.97,994.58,0.0,2.29,1.0,103.6
2025/01/01,01:14 PM,7.56,7.17,97.0,NNW,0.0,0.0,994.58,0.0,2.29,0.0,87.6
2025/01/01,01:19 PM,7.61,7.22,97.0,NNW,0.16,1.45,994.58,0.0,2.29,0.0,85.4
2025/01/01,01:24 PM,7.61,7.22,97.0,NW,0.0,0.0,994.58,1.27,2.54,0.0,91.0
2025/01/01,01:29 PM,7.67,7.28,97.0,NW,0.16,0.97,994.24,1.27,2.54,0.0,87.6
2025/01/01,01:34 PM,7.72,7.28,97.0,NW,0.0,0.64,994.24,1.27,2.54,0.0,88.8
2025/01/01,01:39 PM,7.72,7.28,97.0,NW,0.0,0.64,993.91,0.0,2.54,0.0,81.1
2025/01/01,01:44 PM,7.78,7.33,97.0,NNW,0.0,0.32,994.24,0.0,2.54,0.0,81.1
2025/01/01,01:49 PM,7.78,7.39,97.0,NW,0.0,0.0,993.91,0.0,2.54,0.0,89.8
2025/01/01,01:54 PM,7.78,7.39,97.0,NW,0.0,0.0,993.91,0.0,2.54,0.0,85.9
2025/01/01,01:59 PM,7.78,7.33,97.0,NW,0.16,1.45,993.91,1.78,2.79,0.0,73.7
2025/01/01,02:04 PM,7.78,7.33,97.0,NW,0.0,1.13,993.91,1.78,2.79,0.0,70.2
2025/01/01,02:09 PM,7.72,7.33,97.0,NNW,0.0,1.29,993.91,1.78,2.79,0.0,70.7
2025/01/01,02:14 PM,7.78,7.39,97.0,NW,0.0,0.0,993.91,1.27,3.05,0.0,54.2
2025/01/01,02:19 PM,7.72,7.33,97.0,NW,0.0,0.0,993.57,1.27,3.05,0.0,62.9
2025/01/01,02:24 PM,7.72,7.33,97.0,NW,0.0,0.0,993.91,1.27,3.05,0.0,68.0
2025/01/01,02:29 PM,7.78,7.39,97.0,NW,0.0,0.0,993.57,0.0,3.05,0.0,62.4
2025/01/01,02:34 PM,7.78,7.39,97.0,NW,0.0,0.0,993.91,1.78,3.3,0.0,49.8
2025/01/01,02:39 PM,7.83,7.44,97.0,NW,0.0,0.0,993.91,1.78,3.3,0.0,41.1
2025/01/01,02:44 PM,7.83,7.44,97.0,NW,0.0,0.0,993.91,1.78,3.3,0.0,34.6
2025/01/01,02:49 PM,7.78,7.39,97.0,NW,0.0,0.0,993.57,0.0,3.3,0.0,48.9
2025/01/01,02:54 PM,7.78,7.39,97.0,NW,0.0,0.0,993.57,0.0,3.3,0.0,49.4
2025/01/01,02:59 PM,7.72,7.33,97.0,NW,0.0,0.0,993.57,1.27,3.56,0.0,25.9
2025/01/01,03:04 PM,7.67,7.28,97.0,NW,0.0,0.0,993.57,1.27,3.56,0.0,27.7
2025/01/01,03:09 PM,7.61,7.22,97.0,NW,0.0,0.32,993.57,0.0,3.56,0.0,27.3
2025/01/01,03:14 PM,7.61,7.22,97.0,NW,0.16,0.97,993.57,0.0,3.56,0.0,36.8
2025/01/01,03:19 PM,7.61,7.22,97.0,NW,0.0,0.32,993.57,0.0,3.56,0.0,37.7
2025/01/01,03:24 PM,7.61,7.22,97.0,NW,0.0,0.48,993.23,1.78,3.81,0.0,22.5
2025/01/01,03:29 PM,7.5,7.11,97.0,,0.16,1.45,993.57,1.78,3.81,0.0,22.0
2025/01/01,03:34 PM,7.5,7.11,97.0,NW,0.0,0.32,993.57,1.78,4.06,0.0,22.5
2025/01/01,03:39 PM,7.5,7.11,97.0,NW,0.0,0.0,993.57,1.78,4.06,0.0,19.5
2025/01/01,03:44 PM,7.5,7.11,97.0,,0.16,1.29,993.57,1.78,4.06,0.0,17.7
2025/01/01,03:49 PM,7.39,7.0,97.0,NW,0.16,1.13,993.57,1.27,4.32,0.0,15.2
2025/01/01,03:54 PM,7.33,6.94,97.0,NW,0.0,0.0,993.57,1.27,4.32,0.0,13.8
2025/01/01,03:59 PM,7.28,6.94,98.0,NW,0.0,0.0,993.57,1.78,4.57,0.0,10.4
2025/01/01,04:04 PM,7.28,7.0,98.0,NW,0.0,0.0,993.91,1.78,4.57,0.0,8.6
2025/01/01,04:09 PM,7.28,7.0,98.0,NNW,0.0,0.0,993.91,3.05,4.83,0.0,7.3
2025/01/01,04:14 PM,7.28,6.94,98.0,NW,0.0,0.0,993.91,3.05,5.08,0.0,5.1
2025/01/01,04:19 PM,7.22,6.89,98.0,NW,0.0,0.0,993.91,3.05,5.08,0.0,4.3
2025/01/01,04:24 PM,7.22,6.89,98.0,NW,0.0,0.0,993.91,1.78,5.08,0.0,3.4
2025/01/01,04:29 PM,7.22,6.89,98.0,NW,0.0,0.0,993.91,1.27,5.33,0.0,2.6
2025/01/01,04:34 PM,7.22,6.89,98.0,NW,0.0,0.0,993.91,1.27,5.33,0.0,1.7
2025/01/01,04:39 PM,7.22,6.89,98.0,NW,0.0,0.0,993.57,1.78,5.59,0.0,0.9
2025/01/01,04:44 PM,7.22,6.89,98.0,NW,0.0,0.0,993.91,3.05,5.84,0.0,0.4
2025/01/01,04:49 PM,7.22,6.89,98.0,NW,0.0,0.0,993.91,3.05,5.84,0.0,0.4
2025/01/01,04:54 PM,7.22,6.89,98.0,NW,0.0,0.0,993.91,3.05,6.1,0.0,0.0
2025/01/01,04:59 PM,7.22,6.89,98.0,NW,0.0,0.0,993.91,3.05,6.35,0.0,0.0
2025/01/01,05:04 PM,7.17,6.83,98.0,NW,0.0,0.0,993.91,3.05,6.35,0.0,0.0
2025/01/01,05:09 PM,7.17,6.83,98.0,NW,0.0,0.0,993.91,3.05,6.6,0.0,0.0
2025/01/01,05:14 PM,7.17,6.83,98.0,NW,0.0,0.0,993.91,1.78,6.6,0.0,0.0
2025/01/01,05:19 PM,7.11,6.78,98.0,NW,0.0,0.0,993.91,1.78,6.86,0.0,0.0
2025/01/01,05:24 PM,7.11,6.78,98.0,NNW,0.0,0.0,993.57,1.27,6.86,0.0,0.0
2025/01/01,05:29 PM,7.11,6.78,98.0,NW,0.0,0.0,993.57,1.78,7.11,0.0,0.0
2025/01/01,05:34 PM,7.11,6.78,98.0,NW,0.0,0.0,993.91,1.78,7.11,0.0,0.0
2025/01/01,05:39 PM,7.11,6.78,98.0,NW,0.0,0.0,993.91,1.78,7.11,0.0,0.0
2025/01/01,05:44 PM,7.11,6.78,98.0,NW,0.0,0.32,993.91,0.0,7.11,0.0,0.0
2025/01/01,05:49 PM,7.11,6.78,98.0,NW,0.0,0.32,993.91,0.0,7.11,0.0,0.0
2025/01/01,05:54 PM,7.11,6.78,98.0,NW,0.0,0.0,993.91,0.0,7.11,0.0,0.0
2025/01/01,05:59 PM,7.11,6.78,98.0,NW,0.0,0.0,993.91,1.78,7.37,0.0,0.0
2025/01/01,06:04 PM,7.11,6.78,98.0,NW,0.0,0.0,993.91,1.78,7.37,0.0,0.0
2025/01/01,06:09 PM,7.11,6.78,98.0,NW,0.0,0.0,993.57,1.78,7.37,0.0,0.0
2025/01/01,06:14 PM,7.11,6.78,98.0,NW,0.0,0.0,993.91,0.0,7.37,0.0,0.0
2025/01/01,06:19 PM,7.11,6.78,98.0,NW,0.0,0.0,993.91,0.0,7.37,0.0,0.0
2025/01/01,06:24 PM,7.11,6.78,98.0,NW,0.0,0.0,994.24,0.0,7.37,0.0,0.0
2025/01/01,06:29 PM,7.11,6.78,98.0,NW,0.0,0.0,994.24,1.27,7.62,0.0,0.0
2025/01/01,06:34 PM,7.11,6.78,98.0,NW,0.0,0.0,994.24,1.27,7.62,0.0,0.0
2025/01/01,06:39 PM,7.17,6.89,98.0,NW,0.0,0.0,994.24,3.05,7.87,0.0,0.0
2025/01/01,06:44 PM,7.22,6.94,99.0,NW,0.0,0.0,994.24,1.78,7.87,0.0,0.0
2025/01/01,06:49 PM,7.22,7.0,99.0,NW,0.0,0.0,994.58,1.78,7.87,0.0,0.0
2025/01/01,06:54 PM,7.22,7.0,99.0,NW,0.0,0.0,994.58,0.0,7.87,0.0,0.0
2025/01/01,06:59 PM,7.28,7.06,99.0,NW,0.0,0.0,994.58,0.0,7.87,0.0,0.0
2025/01/01,07:04 PM,7.28,7.11,99.0,NW,0.0,0.0,994.58,0.0,7.87,0.0,0.0
2025/01/01,07:09 PM,7.28,7.11,99.0,NW,0.0,0.0,994.58,1.27,8.13,0.0,0.0
2025/01/01,07:14 PM,7.28,7.11,99.0,NW,0.0,0.0,994.92,1.27,8.13,0.0,0.0
2025/01/01,07:19 PM,7.28,7.11,99.0,NW,0.0,0.0,994.92,1.27,8.13,0.0,0.0
2025/01/01,07:24 PM,7.28,7.11,99.0,NW,0.0,0.0,995.26,0.0,8.13,0.0,0.0
2025/01/01,07:29 PM,7.28,7.11,99.0,NW,0.0,0.0,995.26,0.0,8.13,0.0,0.0
2025/01/01,07:34 PM,7.28,7.11,99.0,NW,0.0,0.0,995.26,0.0,8.13,0.0,0.0
2025/01/01,07:39 PM,7.39,7.22,99.0,NW,0.0,0.0,995.26,0.0,8.13,0.0,0.0
2025/01/01,07:44 PM,7.39,7.22,99.0,NW,0.0,0.0,995.26,0.0,8.13,0.0,0.0
2025/01/01,07:49 PM,7.33,7.17,99.0,NW,0.0,0.0,995.26,0.0,8.13,0.0,0.0
2025/01/01,07:54 PM,7.39,7.22,99.0,NW,0.0,0.0,995.26,0.0,8.13,0.0,0.0
2025/01/01,07:59 PM,7.39,7.22,99.0,NW,0.0,0.0,995.6,0.0,8.13,0.0,0.0
2025/01/01,08:04 PM,7.39,7.22,99.0,NW,0.0,0.0,995.6,0.0,8.13,0.0,0.0
2025/01/01,08:09 PM,7.39,7.22,99.0,NW,0.0,0.0,995.6,0.0,8.13,0.0,0.0
